A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,A64,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,L15
-0.40733,0.40733,-0.38128,-0.28868,-0.21018,-0.17817,2.07512,-0.10804,-0.17817,-0.36793,-0.08805,-0.125,-0.08805,-0.21018,-0.22942,-0.17817,-0.22942,-0.29642,-0.10804,-0.14003,-0.24744,-0.125,-0.4575,6.01189,-0.15369,-0.06214,-0.08805,-0.16634,-0.14003,-0.06214,-0.29642,-0.06214,-0.125,-0.06214,-0.06214,-0.23856,-0.15369,-0.08805,-0.16634,-0.21997,-0.06214,-0.14003,-0.10804,-0.08805,-0.15369,-0.08805,-0.23856,-0.17817,-0.125,-0.15369,-0.17817,-0.06214,-0.08805,-0.06214,-0.06214,-0.22942,-0.08805,-0.22942,-0.23856,-0.15369,-0.06214,-0.93517,-0.04685,-0.79871,5,1,14,6,7,8,2,9,10,11,12,3,13,15,4
-0.40733,0.40733,-0.38128,-0.28868,-0.21018,-0.17817,2.07512,-0.10804,-0.17817,-0.36793,-0.08805,-0.125,-0.08805,-0.21018,-0.22942,-0.17817,-0.22942,-0.29642,-0.10804,-0.14003,-0.24744,-0.125,-0.4575,-0.16634,-0.15369,-0.06214,-0.08805,-0.16634,-0.14003,-0.06214,-0.29642,-0.06214,-0.125,-0.06214,-0.06214,4.19183,-0.15369,-0.08805,-0.16634,-0.21997,-0.06214,-0.14003,-0.10804,-0.08805,-0.15369,-0.08805,-0.23856,-0.17817,-0.125,-0.15369,-0.17817,-0.06214,-0.08805,-0.06214,-0.06214,-0.22942,-0.08805,-0.22942,-0.23856,-0.15369,-0.06214,-0.93517,0.67463,1.18726,1,2,10,3,4,5,6,7,11,8,13,14,9,15,12
-0.40733,0.40733,-0.38128,-0.28868,-0.21018,-0.17817,-0.4819,-0.10804,-0.17817,2.71792,-0.08805,-0.125,-0.08805,-0.21018,-0.22942,-0.17817,-0.22942,-0.29642,-0.10804,-0.14003,-0.24744,-0.125,-0.4575,-0.16634,-0.15369,-0.06214,-0.08805,-0.16634,-0.14003,-0.06214,-0.29642,-0.06214,-0.125,-0.06214,-0.06214,-0.23856,-0.15369,-0.08805,-0.16634,-0.21997,-0.06214,-0.14003,-0.10804,-0.08805,-0.15369,-0.08805,-0.23856,5.61249,-0.125,-0.15369,-0.17817,-0.06214,-0.08805,-0.06214,-0.06214,-0.22942,-0.08805,-0.22942,-0.23856,-0.15369,-0.06214,-0.13909,0.02776,0.52505,1,2,8,3,9,4,12,5,15,6,13,14,10,7,11
-0.40733,0.40733,-0.38128,-0.28868,-0.21018,-0.17817,-0.4819,-0.10804,-0.17817,2.71792,-0.08805,-0.125,-0.08805,-0.21018,-0.22942,-0.17817,-0.22942,-0.29642,-0.10804,-0.14003,-0.24744,-0.125,-0.4575,-0.16634,-0.15369,-0.06214,-0.08805,-0.16634,-0.14003,-0.06214,3.37357,-0.06214,-0.125,-0.06214,-0.06214,-0.23856,-0.15369,-0.08805,-0.16634,-0.21997,-0.06214,-0.14003,-0.10804,-0.08805,-0.15369,-0.08805,-0.23856,-0.17817,-0.125,-0.15369,-0.17817,-0.06214,-0.08805,-0.06214,-0.06214,-0.22942,-0.08805,-0.22942,-0.23856,-0.15369,-0.06214,-0.13909,0.55932,0.32811,11,1,12,13,2,14,3,4,5,6,15,7,8,9,10
-0.40733,0.40733,-0.38128,-0.28868,-0.21018,-0.17817,2.07512,-0.10804,-0.17817,-0.36793,-0.08805,-0.125,-0.08805,-0.21018,-0.22942,-0.17817,-0.22942,-0.29642,-0.10804,-0.14003,-0.24744,-0.125,-0.4575,-0.16634,-0.15369,-0.06214,-0.08805,-0.16634,-0.14003,-0.06214,-0.29642,-0.06214,-0.125,-0.06214,-0.06214,-0.23856,-0.15369,-0.08805,-0.16634,4.54606,-0.06214,-0.14003,-0.10804,-0.08805,-0.15369,-0.08805,-0.23856,-0.17817,-0.125,-0.15369,-0.17817,-0.06214,-0.08805,-0.06214,-0.06214,-0.22942,-0.08805,-0.22942,-0.23856,-0.15369,-0.06214,-0.93517,1.05422,-0.00018,1,2,10,11,12,14,3,4,5,6,15,7,8,13,9
-0.40733,0.40733,-0.38128,-0.28868,-0.21018,-0.17817,2.07512,-0.10804,-0.17817,-0.36793,-0.08805,-0.125,-0.08805,-0.21018,-0.22942,-0.17817,-0.22942,-0.29642,-0.10804,-0.14003,-0.24744,-0.125,-0.4575,-0.16634,-0.15369,-0.06214,-0.08805,-0.16634,-0.14003,-0.06214,-0.29642,-0.06214,-0.125,-0.06214,-0.06214,-0.23856,-0.15369,-0.08805,-0.16634,-0.21997,-0.06214,-0.14003,-0.10804,-0.08805,-0.15369,-0.08805,-0.23856,-0.17817,-0.125,-0.15369,-0.17817,-0.06214,-0.08805,-0.06214,-0.06214,4.3589,-0.08805,-0.22942,-0.23856,-0.15369,-0.06214,-0.13909,-2.01634,-0.06463,1,2,11,3,4,5,6,9,12,13,15,10,7,14,8
-0.40733,0.40733,-0.38128,-0.28868,-0.21018,-0.17817,2.07512,-0.10804,-0.17817,-0.36793,-0.08805,-0.125,-0.08805,-0.21018,-0.22942,-0.17817,-0.22942,-0.29642,-0.10804,-0.14003,-0.24744,-0.125,-0.4575,-0.16634,-0.15369,-0.06214,-0.08805,-0.16634,-0.14003,-0.06214,-0.29642,-0.06214,-0.125,-0.06214,-0.06214,-0.23856,-0.15369,-0.08805,-0.16634,-0.21997,-0.06214,-0.14003,-0.10804,-0.08805,-0.15369,-0.08805,-0.23856,5.61249,-0.125,-0.15369,-0.17817,-0.06214,-0.08805,-0.06214,-0.06214,-0.22942,-0.08805,-0.22942,-0.23856,-0.15369,-0.06214,-0.13909,0.04914,0.64052,1,5,6,13,2,14,7,8,9,10,12,15,3,11,4
-0.40733,0.40733,2.62274,-0.28868,-0.21018,-0.17817,-0.4819,-0.10804,-0.17817,-0.36793,-0.08805,-0.125,-0.08805,-0.21018,-0.22942,-0.17817,-0.22942,-0.29642,-0.10804,-0.14003,-0.24744,-0.125,-0.4575,-0.16634,-0.15369,-0.06214,-0.08805,-0.16634,-0.14003,-0.06214,-0.29642,-0.06214,-0.125,-0.06214,-0.06214,-0.23856,-0.15369,-0.08805,-0.16634,4.54606,-0.06214,-0.14003,-0.10804,-0.08805,-0.15369,-0.08805,-0.23856,-0.17817,-0.125,-0.15369,-0.17817,-0.06214,-0.08805,-0.06214,-0.06214,-0.22942,-0.08805,-0.22942,-0.23856,-0.15369,-0.06214,-0.93517,1.26121,0.04442,1,8,9,2,3,4,10,11,12,13,14,15,5,6,7
-0.40733,0.40733,-0.38128,3.4641,-0.21018,-0.17817,-0.4819,-0.10804,-0.17817,-0.36793,-0.08805,-0.125,-0.08805,-0.21018,-0.22942,-0.17817,-0.22942,-0.29642,-0.10804,-0.14003,-0.24744,-0.125,-0.4575,-0.16634,-0.15369,-0.06214,-0.08805,-0.16634,-0.14003,-0.06214,-0.29642,-0.06214,-0.125,-0.06214,-0.06214,-0.23856,-0.15369,-0.08805,-0.16634,-0.21997,-0.06214,-0.14003,-0.10804,-0.08805,-0.15369,-0.08805,-0.23856,-0.17817,-0.125,-0.15369,-0.17817,-0.06214,-0.08805,-0.06214,-0.06214,-0.22942,-0.08805,4.3589,-0.23856,-0.15369,-0.06214,-0.13909,-0.44362,0.74964,1,2,13,14,3,4,5,6,10,11,15,7,12,8,9
-0.40733,0.40733,-0.38128,-0.28868,-0.21018,-0.17817,-0.4819,-0.10804,-0.17817,-0.36793,-0.08805,-0.125,-0.08805,-0.21018,-0.22942,-0.17817,-0.22942,-0.29642,9.25563,-0.14003,-0.24744,-0.125,-0.4575,-0.16634,-0.15369,-0.06214,-0.08805,-0.16634,-0.14003,-0.06214,-0.29642,-0.06214,-0.125,-0.06214,-0.06214,-0.23856,6.50641,-0.08805,-0.16634,-0.21997,-0.06214,-0.14003,-0.10804,-0.08805,-0.15369,-0.08805,-0.23856,-0.17817,-0.125,-0.15369,-0.17817,-0.06214,-0.08805,-0.06214,-0.06214,-0.22942,-0.08805,-0.22942,-0.23856,-0.15369,-0.06214,-0.93517,0.07186,0.90015,1,2,3,4,12,5,6,13,7,8,14,9,10,11,15
-0.40733,0.40733,-0.38128,-0.28868,-0.21018,-0.17817,2.07512,-0.10804,-0.17817,-0.36793,-0.08805,-0.125,-0.08805,-0.21018,-0.22942,-0.17817,-0.22942,-0.29642,-0.10804,-0.14003,-0.24744,-0.125,-0.4575,-0.16634,-0.15369,-0.06214,-0.08805,-0.16634,-0.14003,-0.06214,-0.29642,-0.06214,-0.125,-0.06214,-0.06214,-0.23856,-0.15369,-0.08805,6.01189,-0.21997,-0.06214,-0.14003,-0.10804,-0.08805,-0.15369,-0.08805,-0.23856,-0.17817,-0.125,-0.15369,-0.17817,-0.06214,-0.08805,-0.06214,-0.06214,-0.22942,-0.08805,-0.22942,-0.23856,-0.15369,-0.06214,-0.93517,0.79114,0.46744,15,1,10,2,3,4,5,11,6,12,13,7,8,14,9
-0.40733,0.40733,-0.38128,-0.28868,4.75777,-0.17817,-0.4819,-0.10804,-0.17817,-0.36793,-0.08805,-0.125,-0.08805,-0.21018,-0.22942,-0.17817,-0.22942,-0.29642,-0.10804,-0.14003,-0.24744,-0.125,-0.4575,-0.16634,-0.15369,-0.06214,-0.08805,-0.16634,-0.14003,-0.06214,3.37357,-0.06214,-0.125,-0.06214,-0.06214,-0.23856,-0.15369,-0.08805,-0.16634,-0.21997,-0.06214,-0.14003,-0.10804,-0.08805,-0.15369,-0.08805,-0.23856,-0.17817,-0.125,-0.15369,-0.17817,-0.06214,-0.08805,-0.06214,-0.06214,-0.22942,-0.08805,-0.22942,-0.23856,-0.15369,-0.06214,-0.13909,0.5969,0.31407,12,1,2,5,14,13,3,4,6,7,8,9,10,11,15
-0.40733,0.40733,-0.38128,-0.28868,-0.21018,-0.17817,-0.4819,-0.10804,-0.17817,-0.36793,-0.08805,8.0,-0.08805,-0.21018,-0.22942,-0.17817,-0.22942,-0.29642,-0.10804,-0.14003,-0.24744,-0.125,-0.4575,-0.16634,-0.15369,-0.06214,-0.08805,-0.16634,-0.14003,-0.06214,3.37357,-0.06214,-0.125,-0.06214,-0.06214,-0.23856,-0.15369,-0.08805,-0.16634,-0.21997,-0.06214,-0.14003,-0.10804,-0.08805,-0.15369,-0.08805,-0.23856,-0.17817,-0.125,-0.15369,-0.17817,-0.06214,-0.08805,-0.06214,-0.06214,-0.22942,-0.08805,-0.22942,-0.23856,-0.15369,-0.06214,-2.86849,0.52967,0.32511,1,2,3,12,4,5,6,7,13,8,14,9,15,10,11
-0.40733,0.40733,-0.38128,-0.28868,-0.21018,-0.17817,-0.4819,-0.10804,-0.17817,-0.36793,-0.08805,-0.125,-0.08805,4.75777,-0.22942,-0.17817,-0.22942,-0.29642,-0.10804,-0.14003,-0.24744,-0.125,2.18581,-0.16634,-0.15369,-0.06214,-0.08805,-0.16634,-0.14003,-0.06214,-0.29642,-0.06214,-0.125,-0.06214,-0.06214,-0.23856,-0.15369,-0.08805,-0.16634,-0.21997,-0.06214,-0.14003,-0.10804,-0.08805,-0.15369,-0.08805,-0.23856,-0.17817,-0.125,-0.15369,-0.17817,-0.06214,-0.08805,-0.06214,-0.06214,-0.22942,-0.08805,-0.22942,-0.23856,-0.15369,-0.06214,2.1354,-0.33261,-1.57198,13,1,2,3,4,5,6,7,8,15,14,9,10,11,12
-0.40733,0.40733,-0.38128,-0.28868,-0.21018,-0.17817,-0.4819,-0.10804,-0.17817,2.71792,-0.08805,-0.125,-0.08805,-0.21018,-0.22942,-0.17817,-0.22942,-0.29642,-0.10804,-0.14003,-0.24744,-0.125,-0.4575,-0.16634,-0.15369,-0.06214,-0.08805,-0.16634,-0.14003,-0.06214,-0.29642,-0.06214,-0.125,-0.06214,-0.06214,-0.23856,-0.15369,-0.08805,-0.16634,-0.21997,-0.06214,-0.14003,-0.10804,-0.08805,-0.15369,-0.08805,4.19183,-0.17817,-0.125,-0.15369,-0.17817,-0.06214,-0.08805,-0.06214,-0.06214,-0.22942,-0.08805,-0.22942,-0.23856,-0.15369,-0.06214,-0.93517,0.3075,1.10547,1,2,14,12,3,4,5,6,7,13,15,8,9,10,11
-0.40733,0.40733,2.62274,-0.28868,-0.21018,-0.17817,-0.4819,-0.10804,-0.17817,-0.36793,-0.08805,-0.125,-0.08805,-0.21018,-0.22942,-0.17817,-0.22942,-0.29642,-0.10804,-0.14003,-0.24744,-0.125,-0.4575,-0.16634,-0.15369,-0.06214,-0.08805,-0.16634,-0.14003,-0.06214,3.37357,-0.06214,-0.125,-0.06214,-0.06214,-0.23856,-0.15369,-0.08805,-0.16634,-0.21997,-0.06214,-0.14003,-0.10804,-0.08805,-0.15369,-0.08805,-0.23856,-0.17817,-0.125,-0.15369,-0.17817,-0.06214,-0.08805,-0.06214,-0.06214,-0.22942,-0.08805,-0.22942,-0.23856,-0.15369,-0.06214,-0.13909,0.58221,0.34102,1,2,11,8,12,13,3,4,5,6,9,10,7,14,15
-0.40733,0.40733,-0.38128,3.4641,-0.21018,-0.17817,-0.4819,-0.10804,-0.17817,-0.36793,-0.08805,-0.125,-0.08805,-0.21018,-0.22942,-0.17817,-0.22942,-0.29642,-0.10804,-0.14003,-0.24744,-0.125,-0.4575,-0.16634,-0.15369,-0.06214,-0.08805,-0.16634,-0.14003,16.09348,-0.29642,-0.06214,-0.125,-0.06214,-0.06214,-0.23856,-0.15369,-0.08805,-0.16634,-0.21997,-0.06214,-0.14003,-0.10804,-0.08805,-0.15369,-0.08805,-0.23856,-0.17817,-0.125,-0.15369,-0.17817,-0.06214,-0.08805,-0.06214,-0.06214,-0.22942,-0.08805,-0.22942,-0.23856,-0.15369,-0.06214,2.1354,0.71125,0.18221,3,4,5,1,6,2,11,7,12,8,9,13,10,14,15
-0.40733,0.40733,2.62274,-0.28868,-0.21018,-0.17817,-0.4819,-0.10804,-0.17817,-0.36793,-0.08805,-0.125,-0.08805,-0.21018,-0.22942,-0.17817,-0.22942,-0.29642,-0.10804,-0.14003,-0.24744,-0.125,-0.4575,-0.16634,6.50641,-0.06214,-0.08805,-0.16634,-0.14003,-0.06214,-0.29642,-0.06214,-0.125,-0.06214,-0.06214,-0.23856,-0.15369,-0.08805,-0.16634,-0.21997,-0.06214,-0.14003,-0.10804,-0.08805,-0.15369,-0.08805,-0.23856,-0.17817,-0.125,-0.15369,-0.17817,-0.06214,-0.08805,-0.06214,-0.06214,-0.22942,-0.08805,-0.22942,-0.23856,-0.15369,-0.06214,-0.13909,0.48853,1.17097,7,1,13,14,8,9,2,3,10,11,15,4,12,5,6
2.455,-2.455,-0.38128,-0.28868,-0.21018,-0.17817,2.07512,-0.10804,-0.17817,-0.36793,-0.08805,-0.125,-0.08805,-0.21018,-0.22942,-0.17817,-0.22942,-0.29642,-0.10804,-0.14003,-0.24744,-0.125,-0.4575,-0.16634,-0.15369,-0.06214,-0.08805,-0.16634,-0.14003,-0.06214,-0.29642,-0.06214,-0.125,-0.06214,-0.06214,4.19183,-0.15369,-0.08805,-0.16634,-0.21997,-0.06214,-0.14003,-0.10804,-0.08805,-0.15369,-0.08805,-0.23856,-0.17817,-0.125,-0.15369,-0.17817,-0.06214,-0.08805,-0.06214,-0.06214,-0.22942,-0.08805,-0.22942,-0.23856,-0.15369,-0.06214,-0.93517,0.67284,1.26628,8,1,9,10,2,3,4,5,11,6,12,13,15,14,7
-0.40733,0.40733,-0.38128,-0.28868,-0.21018,-0.17817,-0.4819,-0.10804,-0.17817,2.71792,-0.08805,-0.125,-0.08805,-0.21018,-0.22942,-0.17817,-0.22942,-0.29642,-0.10804,-0.14003,-0.24744,-0.125,-0.4575,-0.16634,-0.15369,-0.06214,-0.08805,-0.16634,-0.14003,-0.06214,3.37357,-0.06214,-0.125,-0.06214,-0.06214,-0.23856,-0.15369,-0.08805,-0.16634,-0.21997,-0.06214,-0.14003,-0.10804,-0.08805,-0.15369,-0.08805,-0.23856,-0.17817,-0.125,-0.15369,-0.17817,-0.06214,-0.08805,-0.06214,-0.06214,-0.22942,-0.08805,-0.22942,-0.23856,-0.15369,-0.06214,0.99815,0.57076,0.32424,1,2,13,3,4,14,5,6,7,8,9,10,15,11,12
-0.40733,0.40733,-0.38128,-0.28868,-0.21018,-0.17817,2.07512,-0.10804,-0.17817,-0.36793,-0.08805,-0.125,-0.08805,-0.21018,-0.22942,-0.17817,-0.22942,-0.29642,-0.10804,-0.14003,-0.24744,-0.125,-0.4575,-0.16634,6.50641,-0.06214,-0.08805,-0.16634,-0.14003,-0.06214,-0.29642,-0.06214,-0.125,-0.06214,-0.06214,-0.23856,-0.15369,-0.08805,-0.16634,-0.21997,-0.06214,-0.14003,-0.10804,-0.08805,-0.15369,-0.08805,-0.23856,-0.17817,-0.125,-0.15369,-0.17817,-0.06214,-0.08805,-0.06214,-0.06214,-0.22942,-0.08805,-0.22942,-0.23856,-0.15369,-0.06214,-0.93517,0.49248,1.17999,13,1,2,14,3,4,5,6,7,8,15,9,10,11,12
-0.40733,0.40733,-0.38128,-0.28868,-0.21018,-0.17817,2.07512,-0.10804,-0.17817,-0.36793,-0.08805,-0.125,-0.08805,-0.21018,-0.22942,-0.17817,-0.22942,-0.29642,-0.10804,-0.14003,-0.24744,-0.125,-0.4575,-0.16634,-0.15369,-0.06214,-0.08805,-0.16634,-0.14003,-0.06214,3.37357,-0.06214,-0.125,-0.06214,-0.06214,-0.23856,-0.15369,-0.08805,-0.16634,-0.21997,-0.06214,-0.14003,-0.10804,-0.08805,-0.15369,-0.08805,-0.23856,-0.17817,-0.125,-0.15369,-0.17817,-0.06214,-0.08805,-0.06214,-0.06214,-0.22942,-0.08805,-0.22942,-0.23856,-0.15369,-0.06214,-0.13909,0.60155,0.34783,1,2,10,11,3,4,12,5,13,15,14,6,7,8,9
-0.40733,0.40733,-0.38128,-0.28868,-0.21018,-0.17817,-0.4819,-0.10804,-0.17817,2.71792,-0.08805,-0.125,-0.08805,-0.21018,-0.22942,-0.17817,-0.22942,-0.29642,-0.10804,-0.14003,-0.24744,-0.125,-0.4575,-0.16634,-0.15369,-0.06214,-0.08805,-0.16634,-0.14003,-0.06214,-0.29642,-0.06214,-0.125,-0.06214,16.09348,-0.23856,-0.15369,-0.08805,-0.16634,-0.21997,-0.06214,-0.14003,-0.10804,-0.08805,-0.15369,-0.08805,-0.23856,-0.17817,-0.125,-0.15369,-0.17817,-0.06214,-0.08805,-0.06214,-0.06214,-0.22942,-0.08805,-0.22942,-0.23856,-0.15369,-0.06214,0.99815,-2.03685,0.21708,1,2,14,3,4,5,6,7,8,15,9,10,11,12,13
-0.40733,0.40733,-0.38128,-0.28868,-0.21018,-0.17817,-0.4819,-0.10804,-0.17817,-0.36793,-0.08805,-0.125,-0.08805,4.75777,-0.22942,-0.17817,-0.22942,-0.29642,-0.10804,-0.14003,-0.24744,-0.125,-0.4575,-0.16634,-0.15369,-0.06214,-0.08805,-0.16634,-0.14003,-0.06214,-0.29642,-0.06214,-0.125,-0.06214,-0.06214,-0.23856,-0.15369,-0.08805,-0.16634,-0.21997,-0.06214,-0.14003,-0.10804,-0.08805,-0.15369,-0.08805,-0.23856,-0.17817,-0.125,-0.15369,-0.17817,-0.06214,-0.08805,-0.06214,-0.06214,-0.22942,-0.08805,-0.22942,4.19183,-0.15369,-0.06214,2.70403,1.79142,-1.55993,8,1,15,12,13,2,9,3,10,4,11,14,5,6,7
-0.40733,0.40733,-0.38128,-0.28868,-0.21018,-0.17817,2.07512,-0.10804,-0.17817,-0.36793,-0.08805,-0.125,-0.08805,-0.21018,-0.22942,-0.17817,-0.22942,-0.29642,-0.10804,-0.14003,-0.24744,-0.125,-0.4575,-0.16634,-0.15369,-0.06214,-0.08805,-0.16634,-0.14003,-0.06214,-0.29642,-0.06214,-0.125,-0.06214,-0.06214,-0.23856,-0.15369,-0.08805,-0.16634,-0.21997,-0.06214,-0.14003,-0.10804,-0.08805,-0.15369,-0.08805,4.19183,-0.17817,-0.125,-0.15369,-0.17817,-0.06214,-0.08805,-0.06214,-0.06214,-0.22942,-0.08805,-0.22942,-0.23856,-0.15369,-0.06214,-0.93517,0.33021,1.10823,13,1,9,10,6,11,2,7,3,4,12,14,15,8,5
-0.40733,0.40733,-0.38128,-0.28868,-0.21018,5.61249,-0.4819,-0.10804,-0.17817,-0.36793,-0.08805,-0.125,-0.08805,-0.21018,-0.22942,-0.17817,-0.22942,-0.29642,-0.10804,-0.14003,-0.24744,-0.125,-0.4575,-0.16634,-0.15369,-0.06214,-0.08805,-0.16634,-0.14003,-0.06214,-0.29642,-0.06214,8.0,-0.06214,-0.06214,-0.23856,-0.15369,-0.08805,-0.16634,-0.21997,-0.06214,-0.14003,-0.10804,-0.08805,-0.15369,-0.08805,-0.23856,-0.17817,-0.125,-0.15369,-0.17817,-0.06214,-0.08805,-0.06214,-0.06214,-0.22942,-0.08805,-0.22942,-0.23856,-0.15369,-0.06214,-0.13909,-0.05896,-0.03527,1,2,11,3,12,4,5,6,7,13,14,8,9,15,10
-0.40733,0.40733,-0.38128,-0.28868,-0.21018,-0.17817,-0.4819,-0.10804,-0.17817,-0.36793,-0.08805,-0.125,11.35782,-0.21018,-0.22942,-0.17817,-0.22942,-0.29642,-0.10804,-0.14003,-0.24744,-0.125,-0.4575,-0.16634,-0.15369,-0.06214,-0.08805,-0.16634,-0.14003,-0.06214,-0.29642,-0.06214,-0.125,-0.06214,-0.06214,-0.23856,-0.15369,-0.08805,-0.16634,-0.21997,-0.06214,-0.14003,-0.10804,-0.08805,6.50641,-0.08805,-0.23856,-0.17817,-0.125,-0.15369,-0.17817,-0.06214,-0.08805,-0.06214,-0.06214,-0.22942,-0.08805,-0.22942,-0.23856,-0.15369,-0.06214,-0.13909,0.32469,1.08739,1,2,3,11,12,4,5,6,13,7,14,8,9,15,10
-0.40733,0.40733,-0.38128,-0.28868,-0.21018,-0.17817,-0.4819,-0.10804,-0.17817,-0.36793,-0.08805,-0.125,-0.08805,-0.21018,4.3589,-0.17817,-0.22942,-0.29642,-0.10804,-0.14003,-0.24744,-0.125,-0.4575,-0.16634,-0.15369,-0.06214,-0.08805,-0.16634,-0.14003,-0.06214,3.37357,-0.06214,-0.125,-0.06214,-0.06214,-0.23856,-0.15369,-0.08805,-0.16634,-0.21997,-0.06214,-0.14003,-0.10804,-0.08805,-0.15369,-0.08805,-0.23856,-0.17817,-0.125,-0.15369,-0.17817,-0.06214,-0.08805,-0.06214,-0.06214,-0.22942,-0.08805,-0.22942,-0.23856,-0.15369,-0.06214,-0.93517,0.66409,0.32513,1,2,3,8,9,10,4,11,5,12,13,6,7,14,15
-0.40733,0.40733,-0.38128,-0.28868,-0.21018,-0.17817,-0.4819,-0.10804,-0.17817,-0.36793,-0.08805,-0.125,-0.08805,4.75777,-0.22942,-0.17817,-0.22942,-0.29642,-0.10804,-0.14003,-0.24744,-0.125,2.18581,-0.16634,-0.15369,-0.06214,-0.08805,-0.16634,-0.14003,-0.06214,-0.29642,-0.06214,-0.125,-0.06214,-0.06214,-0.23856,-0.15369,-0.08805,-0.16634,-0.21997,-0.06214,-0.14003,-0.10804,-0.08805,-0.15369,-0.08805,-0.23856,-0.17817,-0.125,-0.15369,-0.17817,-0.06214,-0.08805,-0.06214,-0.06214,-0.22942,-0.08805,-0.22942,-0.23856,-0.15369,-0.06214,-0.93517,-0.45979,-1.53997,11,1,12,13,2,3,4,5,6,14,15,7,8,9,10
-0.40733,0.40733,-0.38128,-0.28868,-0.21018,-0.17817,-0.4819,-0.10804,-0.17817,2.71792,-0.08805,-0.125,-0.08805,-0.21018,-0.22942,-0.17817,-0.22942,-0.29642,-0.10804,-0.14003,-0.24744,-0.125,-0.4575,-0.16634,-0.15369,-0.06214,-0.08805,-0.16634,-0.14003,-0.06214,-0.29642,-0.06214,-0.125,-0.06214,-0.06214,-0.23856,-0.15369,-0.08805,-0.16634,-0.21997,-0.06214,-0.14003,-0.10804,-0.08805,-0.15369,-0.08805,-0.23856,5.61249,-0.125,-0.15369,-0.17817,-0.06214,-0.08805,-0.06214,-0.06214,-0.22942,-0.08805,-0.22942,-0.23856,-0.15369,-0.06214,-0.13909,0.143,0.60044,1,2,3,14,4,5,6,7,8,9,10,11,15,12,13
-0.40733,0.40733,-0.38128,-0.28868,4.75777,-0.17817,-0.4819,-0.10804,-0.17817,-0.36793,-0.08805,-0.125,-0.08805,-0.21018,-0.22942,-0.17817,-0.22942,-0.29642,-0.10804,-0.14003,-0.24744,-0.125,-0.4575,-0.16634,-0.15369,-0.06214,-0.08805,-0.16634,-0.14003,-0.06214,3.37357,-0.06214,-0.125,-0.06214,-0.06214,-0.23856,-0.15369,-0.08805,-0.16634,-0.21997,-0.06214,-0.14003,-0.10804,-0.08805,-0.15369,-0.08805,-0.23856,-0.17817,-0.125,-0.15369,-0.17817,-0.06214,-0.08805,-0.06214,-0.06214,-0.22942,-0.08805,-0.22942,-0.23856,-0.15369,-0.06214,-0.93517,0.57226,0.35073,1,2,12,3,4,5,6,13,7,8,14,9,10,15,11
-0.40733,0.40733,-0.38128,-0.28868,-0.21018,-0.17817,2.07512,-0.10804,-0.17817,-0.36793,-0.08805,-0.125,-0.08805,-0.21018,-0.22942,-0.17817,-0.22942,-0.29642,-0.10804,-0.14003,-0.24744,-0.125,2.18581,-0.16634,-0.15369,-0.06214,-0.08805,-0.16634,-0.14003,-0.06214,-0.29642,-0.06214,-0.125,-0.06214,-0.06214,-0.23856,-0.15369,-0.08805,-0.16634,-0.21997,-0.06214,-0.14003,-0.10804,-0.08805,-0.15369,-0.08805,-0.23856,-0.17817,-0.125,-0.15369,-0.17817,-0.06214,-0.08805,-0.06214,-0.06214,-0.22942,-0.08805,-0.22942,-0.23856,-0.15369,-0.06214,-0.93517,-1.40379,-1.28633,13,1,2,3,4,5,6,14,7,8,9,15,10,11,12
-0.40733,0.40733,-0.38128,-0.28868,-0.21018,-0.17817,-0.4819,-0.10804,-0.17817,-0.36793,-0.08805,-0.125,-0.08805,-0.21018,-0.22942,-0.17817,-0.22942,3.37357,-0.10804,-0.14003,-0.24744,-0.125,2.18581,-0.16634,-0.15369,-0.06214,-0.08805,-0.16634,-0.14003,-0.06214,-0.29642,-0.06214,-0.125,-0.06214,-0.06214,-0.23856,-0.15369,-0.08805,-0.16634,-0.21997,-0.06214,-0.14003,-0.10804,-0.08805,-0.15369,-0.08805,-0.23856,-0.17817,-0.125,-0.15369,-0.17817,-0.06214,-0.08805,-0.06214,-0.06214,-0.22942,-0.08805,-0.22942,-0.23856,-0.15369,-0.06214,-0.93517,-0.3916,-1.56047,1,2,13,3,9,14,4,5,6,10,15,11,7,8,12
