A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,L1,L2,L3,L4,L5,L6,L7
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.7855670103092784,0.7014925373134328,0.0282375478927203,0.1244847485572959,0.0145519635540707,0.0093294460641399,0.0226398210290827,0.0131817194176866,1.0,2.0,6.0,3.0,6.0,5.0,4.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.7989690721649485,0.798507462686567,0.0395913154533844,0.3277823577906018,0.0618565766413447,0.0244897959183673,0.0772599552572707,0.0282465416093285,3.0,4.0,4.0,4.0,2.0,1.0,4.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7298969072164949,0.626865671641791,0.0241379310344827,0.12959604286892,0.028481497988572,0.0093294460641399,0.0243400447427293,0.0061110306366335,1.0,3.0,3.0,2.0,3.0,3.0,3.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.7134020618556701,0.8283582089552238,0.0232439335887611,0.0519373454245671,0.0225362267430298,0.0116618075801749,0.0,0.022271311653509,1.0,3.0,5.0,5.0,2.0,4.0,2.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8350515463917526,0.7313432835820896,0.0366283524904214,0.0601813685078318,0.0241459572246748,0.0536443148688046,0.0814317673378076,0.0076953719127978,2.0,4.0,1.0,4.0,4.0,4.0,3.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.7422680412371134,0.8432835820895522,0.022911877394636,0.0189612530915086,0.144339166520834,0.0303206997084548,0.0340044742729306,0.0,1.0,3.0,2.0,4.0,4.0,4.0,4.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8876288659793815,0.753731343283582,0.00898595146871,0.0546578730420445,0.0131139376571345,0.0075148688046647,0.0125279642058165,0.0117693923372202,1.0,2.0,3.0,3.0,3.0,3.0,3.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8474226804123712,0.708955223880597,0.0058748403575989,0.0553998351195383,0.010592026569224,0.0093294460641399,0.0109583892617449,0.0072427029767509,1.0,2.0,3.0,3.0,3.0,3.0,3.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8793814432989691,0.7835820895522387,0.0076628352490421,0.0624896949711459,0.0111071403233504,0.0095626822157434,0.0,0.0362135148837546,1.0,2.0,3.0,3.0,3.0,3.0,3.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8659793814432991,0.7462686567164178,0.0089655172413793,0.0713932399010717,0.0318190058538492,0.0135276967930029,0.0268456375838926,0.0258926631418845,2.0,3.0,1.0,4.0,4.0,4.0,4.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8350515463917526,0.8134328358208954,0.0231315453384418,0.0680131904369332,0.0439992998316297,0.0466472303206997,0.1038031319910514,0.0,2.0,1.0,3.0,4.0,4.0,4.0,4.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.8371134020618557,0.7611940298507461,0.0194457215836526,0.0576257213520197,0.0360150366426705,0.0653854227405247,0.0888733780760626,0.019917433186065,1.0,4.0,3.0,5.0,4.0,2.0,5.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8690721649484536,0.8059701492537313,0.0910395913154534,0.5131904369332234,0.143802589693619,0.241399416909621,0.0,0.4107970594625914,5.0,2.0,4.0,6.0,2.0,1.0,3.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8969072164948454,0.8731343283582088,0.0548291187739463,0.3103874690849134,0.0981399016976228,0.0886297376093294,0.1485458612975391,0.1539074382559571,3.0,1.0,3.0,3.0,2.0,2.0,3.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8350515463917526,0.6119402985074626,0.0677905491698595,0.2312448474855729,0.0458773187268822,0.1131195335276968,0.1577181208053691,0.1265662345187223,4.0,1.0,3.0,4.0,2.0,4.0,4.0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8608247422680413,0.8283582089552238,0.0576245210727969,0.2588623248145095,0.0817743084675654,0.0956268221574344,0.1765816554809843,0.1580357789527051,4.0,1.0,5.0,6.0,2.0,3.0,6.0
